Manufacturer,ModelYear,ModelNumber,Description,Description2,Package,Style_ID
HYUNDAI,2025,ELCS4V2BES00,Elantra Essential,,,
HYUNDAI,2025,ELCS4V2BPR00,Elantra Preferred,,,
HYUNDAI,2025,ELCS4V2BPRTE,Elantra With Tech Package,,,
HYUNDAI,2025,ELCS4V2BLU00,Elantra Luxury,,,
HYUNDAI,2025,ELCS4V2BLUME,Elantra Luxury Two-Tone Interior,,,
HYUNDAI,2025,ELCS4U1ANLUL,Elantra N-Line Ultimate,,,
HYUNDAI,2025,ELHS4T1BLUHE,Elantra Hybrid Luxury,,,
HYUNDAI,2025,ELHS4T1BLUHM,Elantra Hybrid Luxury Two-Tone Interior,,,
HYUNDAI,2025,ELCS472ANN00,Elantra N M/t,,,
HYUNDAI,2025,ELCS4M2ANN00,Elantra N Dct,,,
HYUNDAI,2025,SOCS4J2EPRTR,Sonata Preferred-Trend Fwd,,,
HYUNDAI,2025,SOCS4K2EPRTR,Sonata Preferred-Trend Awd,,,
HYUNDAI,2025,SOCS4M2DNL00,Sonata N-Line,,,
HYUNDAI,2025,VNCW5V1FES00,Venue Essential,,,
HYUNDAI,2025,VNCW5V1FESTT,Venue Essential Two-Tone,,,
HYUNDAI,2025,VNCW5V1FPR00,Venue Preferred,,,
HYUNDAI,2025,VNCW5V1FPRTT,Venue Preferred Two-Tone,,,
HYUNDAI,2025,VNCW5V1FULCP,Venue Ultimate  Denim Interior,,,
HYUNDAI,2025,VNCW5V1FUL00,Venue Ultimate  Black Interior,,,
HYUNDAI,2025,KOCW5V2BES00,Kona 2.0l Essential Fwd,,,
HYUNDAI,2025,KOCW5Q2BES00,Kona 2.0l Essential Awd,,,
HYUNDAI,2025,KOCW5V2BPR00,Kona 2.0l Preferred Fwd,,,
HYUNDAI,2025,KOCW5Q2BPR00,Kona 2.0l Preferred Awd,,,
HYUNDAI,2025,KOCW5Q2BPRTR,Kona 2.0l Preferred Awd With Trend Package,,,
HYUNDAI,2025,KOCW5K1APRSP,Kona 1.6t Preferred Sport Awd,,,
HYUNDAI,2025,KOCW5K1ANL00,Kona 1.6t N-Line Awd,,,
HYUNDAI,2025,KOCW5K1ANLTT,Kona 1.6t N-Line Awd With Two-Tone,,,
HYUNDAI,2025,KOCW5K1ANLUL,Kona 1.6t N-Line Ultimate Awd,,,
HYUNDAI,2025,KOCW5K1ANLBA,Kona 1.6t N-Line Ultimate Awd With Two-Tone,,,
HYUNDAI,2025,KEEW5ZE4PR00,Kona Electric Preferred,,,
HYUNDAI,2025,KEEW5ZE4PRTR,Kona Electric Preferred With Trend Package,,,
HYUNDAI,2025,KEEW5ZE4PRUP,Kona Electric Preferred With Ultimate Package,,,
HYUNDAI,2025,KEEW5ZE4PRUT,Kona Electric Preferred With Ultimate Package Two-Tone,,,
HYUNDAI,2025,KEEW5ZE4PRUG,Kona Electric Preferred With Ultimate Package Green Interior,,,
HYUNDAI,2025,KEEW5ZE4PRNU,Kona Electric Preferred N-Line With Ultimate Pk,,,
HYUNDAI,2025,KE2SEFEME400,Kona Electric Ultimate,,,
HYUNDAI,2025,KE2SEFEME466,Kona Electric Ultimate W/two-Tone Interior,,,
HYUNDAI,2025,KE2SEFEME4BF,Kona Electric Ultimate W/sage-Green Interior,,,
HYUNDAI,2025,KE2SEFEMEO20,Kona Electric N-Line Ultimate,,,
HYUNDAI,2025,TUCWDK2EPR00,Tucson Preferred,,,
HYUNDAI,2025,TUCWDK2EPRTR,Tucson Trend,,,
HYUNDAI,2025,TUCWDK2EXR00,Tucson Xrt,,,
HYUNDAI,2025,TUHWDG1ANLHE,Tucson Hybrid N-Line,,,
HYUNDAI,2025,TUHWDG1AULHE,Tucson Hybrid Ultimate,,,
HYUNDAI,2025,TUPWDG1AULPH,Tucson Plug-In Ultimate,,,
HYUNDAI,2025,SAHW7G1APRHE,Santa Fe 1.6t Preferred Hybrid Awd 7-Pass,,,
HYUNDAI,2025,SAHW7G1APRTH,Santa Fe 1.6t Preferred Hybrid W/trend Package Awd 7-Pass,,,
HYUNDAI,2025,SACW7N2DXR00,Santa Fe 2.5t Xrt Awd 7-Pass,,,
HYUNDAI,2025,SACW7N2DLU00,Santa Fe 2.5t Luxury Awd 7-Pass,,,
HYUNDAI,2025,SACW6N2DULBG,Santa Fe 2.5t Ultimate Calligraphy Awd 6-Pass,,,
HYUNDAI,2025,SACW6N2DULBH,Santa Fe 2.5t Ultimate Calligraphy Awd 6-Pass Beige,,,
HYUNDAI,2025,SZCP5N2DPR00,Santa Cruz 2.5t Preferred Awd,,,
HYUNDAI,2025,SZCP5N2DXR00,Santa Cruz 2.5t Xrt,,,
HYUNDAI,2025,SZCP5N2DUL00,Santa Cruz Ultimate Awd,,,
HYUNDAI,2025,SZCP5N2DUL95,Santa Cruz 2.5t Ultimate Awd With Colour Pack,,,
HYUNDAI,2025,PACW8K3DPR00,Palisade Preferred,,,
HYUNDAI,2025,PACW8K3DUR00,Palisade Urban 8 Passenger,,,
HYUNDAI,2025,PACW7K3DUR91,Palisade Urban 7 Passenger,,,
HYUNDAI,2025,PACW7K3DULC7,Palisade Ultimate Calligraphy,,,
HYUNDAI,2025,PACW7K3DULCB,Palisade Ultimate Calligraphy Beige Interior,,,
HYUNDAI,2025,PACW7K3DULCN,Palisade Calligraphy Night,,,
HYUNDAI,2025,I5EW5ZE4PRLR,Ioniq 5 Preferred Rwd Long Range,,,
HYUNDAI,2025,I5EW5ZE2PRLR,Ioniq 5 Preferred Awd Long Range,,,
HYUNDAI,2025,I5EW5ZE2PRUP,Ioniq 5 Preferred Awd Long Range W/ultimate Package,,,
HYUNDAI,2025,I5EW5ZE4PRPR,Ioniq 5 Preferred Rwd Standard Range,,,
HYUNDAI,2025,I6ES4ZE4PRLR,Ioniq 6 Preferred Rwd Long Range,,,
HYUNDAI,2025,I6ES4ZE2PRLR,Ioniq 6 Preferred Awd Long Range,,,
HYUNDAI,2025,I6ES4ZE2PRUP,Ioniq 6 Preferred Awd Long Range With Ultimate Package,,,
HYUNDAI,2025,I5EW5ZE3NN00,Ioniq 5 N,,,
HYUNDAI,2025,NXFW5ZH1PR00,Nexo Preferred Fwd,,,
HYUNDAI,2025,NXFW5ZH1UL00,Nexo Ultimate Fwd,,,
HYUNDAI,2024,ELCS4V2BES00,Elantra Essential Ivt,,,
HYUNDAI,2024,ELCS4V2BPR00,Elantra Preferred Ivt,,,
HYUNDAI,2024,ELCS4V2BPRTE,Elantra Preferred With Sun & Tech Package Ivt,,,
HYUNDAI,2024,ELCS4V2BLU00,Elantra Luxury Ivt,,,
HYUNDAI,2024,ELCS4V2BLUME,Elantra Luxury Ivt Two-Tone Interior,,,
HYUNDAI,2024,ELCS4U1ANLUL,Elantra N-Line Dct,,,
HYUNDAI,2024,ELHS4T1BLUHE,Elantra Hybrid Luxury,,,
HYUNDAI,2024,ELHS4T1BLUHM,Elantra Hybrid Luxury Two-Tone Interior,,,
HYUNDAI,2024,ELCS472ANN00,Elantra N Mt,,,
HYUNDAI,2024,ELCS4M2ANN00,Elantra N Dct,,,
HYUNDAI,2024,SOCS4J2EPRTR,Sonata Preferred-Trend Fwd,,,
HYUNDAI,2024,SOCS4K2EPRTR,Sonata Preferred-Trend Awd,,,
HYUNDAI,2024,SOCS4M2DNL00,Sonata N-Line,,,
HYUNDAI,2024,VNCW5V1FES00,Venue Essential,,,
HYUNDAI,2024,VNCW5V1FESTT,Venue Essential Two-Tone,,,
HYUNDAI,2024,VNCW5V1FPR00,Venue Preferred,,,
HYUNDAI,2024,VNCW5V1FPRTT,Venue Preferred Two-Tone,,,
HYUNDAI,2024,VNCW5V1FULCP,Venue Ultimate  Denim Interior,,,
HYUNDAI,2024,VNCW5V1FUL00,Venue Ultimate  Black Interior,,,
HYUNDAI,2024,KOCW5V2BES00,Kona 2.0l Essential Fwd,,,
HYUNDAI,2024,KOCW5Q2BES00,Kona 2.0l Essential Awd,,,
HYUNDAI,2024,KOCW5V2BPR00,Kona 2.0l Preferred Fwd,,,
HYUNDAI,2024,KOCW5Q2BPR00,Kona 2.0l Preferred Awd,,,
HYUNDAI,2024,KOCW5Q2BPRTR,Kona 2.0l Preferred Awd With Trend Package,,,
HYUNDAI,2024,KOCW5K1ANL00,Kona 1.6t N-Line Awd,,,
HYUNDAI,2024,KOCW5K1ANLTT,Kona 1.6t N-Line Awd With Two-Tone,,,
HYUNDAI,2024,KOCW5K1ANLUL,Kona 1.6t N-Line Ultimate Awd,,,
HYUNDAI,2024,KOCW5K1ANLBA,Kona 1.6t N-Line Ultimate Awd With Two-Tone,,,
HYUNDAI,2024,KEEW5ZE4PR00,Kona Electric Preferred,,,
HYUNDAI,2024,KEEW5ZE4UL00,Kona Electric Ultimate,,,
HYUNDAI,2024,KEEW5ZE4ULTT,Kona Electric Ultimate With Two-Tone Ext.,,,
HYUNDAI,2024,KEEW5ZE4ULBF,Kona Electric Ultimate With Sage-Green Int.,,,
HYUNDAI,2024,TUCWDK2EPR00,Tucson Preferred,,,
HYUNDAI,2024,TUCWDK2EPRTR,Tucson Trend,,,
HYUNDAI,2024,TUHWDG1ALUHE,Tucson Hybrid Luxury,,,
HYUNDAI,2024,TUHWDG1ANLHE,Tucson Hybrid N-Line,,,
HYUNDAI,2024,TUHWDG1AULHE,Tucson Hybrid Ultimate,,,
HYUNDAI,2024,TUPWDG1AULPH,Tucson Plug-In Ultimate,,,
HYUNDAI,2024,SAHW7G1APRHE,Santa Fe Hybrid 1.6t Preferred Awd 7-Pass,,,
HYUNDAI,2024,SAHW7G1APRTH,Santa Fe Hybrid 1.6t Preferred W/trend Package Awd 7-Pass,,,
HYUNDAI,2024,SAHW6G1AULCS,Santa Fe Hybrid 1.6t Ultimate Calligraphy 6p Special Edition Nhl,,,
HYUNDAI,2024,SACW7N2DXR00,Santa Fe 2.5t Xrt Awd 7-Pass,,,
HYUNDAI,2024,SACW7N2DLU00,Santa Fe 2.5t Luxury Awd 7-Pass,,,
HYUNDAI,2024,SACW6N2DULBG,Santa Fe 2.5t Ultimate Calligraphy Awd 6-Pass,,,
HYUNDAI,2024,SACW6N2DULBH,Santa Fe 2.5t Ultimate Calligraphy Awd 6-Pass Beige,,,
HYUNDAI,2024,SZCP5N2DPR00,Santa Cruz Preferred Rsab,,,
HYUNDAI,2024,SZCP5N2DPRTR,Santa Cruz Trend Rsab,,,
HYUNDAI,2024,SZCP5N2DUL00,Santa Cruz Ultimate Rsab,,,
HYUNDAI,2024,SZCP5N2DUL95,Santa Cruz Ultimate With Colour Package Rsab,,,
HYUNDAI,2024,SZCP5N2DPRBB,Santa Cruz Preferred Awd,,,
HYUNDAI,2024,SZCP5N2DPRBC,Santa Cruz Preferred Awd W/trend,,,
HYUNDAI,2024,SZCP5N2DULBB,Santa Cruz Ultimate Awd,,,
HYUNDAI,2024,SZCP5N2DULBD,Santa Cruz Ultimate Awd With Colour Pack,,,
HYUNDAI,2024,PACW8K3DPR00,Palisade Preferred Awd,,,
HYUNDAI,2024,PACW8K3DUR00,Palisade Urban Awd 8-Pass,,,
HYUNDAI,2024,PACW7K3DUR91,Palisade Urban Awd 7-Pass,,,
HYUNDAI,2024,PACW7K3DULC7,Palisade Ultimate Caligraphy Awd,,,
HYUNDAI,2024,PACW7K3DULCB,Palisade Ultimate Caligraphy Awd Beige Int.,,,
HYUNDAI,2024,I5EW5ZE4PRLR,Ioniq 5 Preferred Long Range,,,
HYUNDAI,2024,I5EW5ZE2PRLR,Ioniq 5 Preferred Awd Long Range,,,
HYUNDAI,2024,I5EW5ZE2PRLP,Ioniq 5 Preferred Awd Long Range With Luxury Package,,,
HYUNDAI,2024,I5EW5ZE2PRUP,Ioniq 5 Preferred Awd Long Range With Ultimate Package,,,
HYUNDAI,2024,I6ES4ZE4PRLR,Ioniq 6 Preferred Rwd Long Range,,,
HYUNDAI,2024,I6ES4ZE2PRLR,Ioniq 6 Preferred Awd Long Range,,,
HYUNDAI,2024,I6ES4ZE4PRUP,Ioniq 6 Preferred Rwd Long Range With Ultimate Package,,,
HYUNDAI,2024,I6ES4ZE2PRUP,Ioniq 6 Preferred Awd Long Range With Ultimate Package,,,
HYUNDAI,2024,NXFW5ZH1PR00,Nexo Preferred Fwd,,,
HYUNDAI,2024,NXFW5ZH1UL00,Nexo Ultimate Fwd,,,
HYUNDAI,2025,EL74IF20A100,Elantra Essential,,,
HYUNDAI,2025,EL74IF20A200,Elantra Preferred,,,
HYUNDAI,2025,EL74IF20A283,Elantra With Tech Package,,,
HYUNDAI,2025,EL74IF20A300,Elantra Luxury,,,
HYUNDAI,2025,EL74IF20A354,Elantra Luxury Two-Tone Interior,,,
HYUNDAI,2025,EL74DF16DO20,Elantra N-Line Ultimate,,,
HYUNDAI,2025,EL74DF16I3AA,Elantra Hybrid Luxury,,,
HYUNDAI,2025,EL74DF16I3AC,Elantra Hybrid Luxury Two-Tone Interior,,,
HYUNDAI,2025,EL74MF20DX39,Elantra N M/t,,,
HYUNDAI,2025,EL74DF20DX39,Elantra N Dct,,,
HYUNDAI,2025,SO84AF25B241,Sonata Preferred-Trend Fwd,,,
HYUNDAI,2025,SO84DF25DO00,Sonata Preferred-Trend Awd,,,
HYUNDAI,2025,SO84AA25B241,Sonata N-Line,,,
HYUNDAI,2025,VN1SIF16A100,Venue Essential,,,
HYUNDAI,2025,VN1SIF16A166,Venue Essential Two-Tone,,,
HYUNDAI,2025,VN1SIF16A200,Venue Preferred,,,
HYUNDAI,2025,VN1SIF16A266,Venue Preferred Two-Tone,,,
HYUNDAI,2025,VN1SIF16A489,Venue Ultimate  Denim Interior,,,
HYUNDAI,2025,VN1SIF16A400,Venue Ultimate  Black Interior,,,
HYUNDAI,2025,KO2SAF20A100,Kona 2.0l Essential Fwd,,,
HYUNDAI,2025,KO2SAA20A100,Kona 2.0l Essential Awd,,,
HYUNDAI,2025,KO2SAF20A200,Kona 2.0l Preferred Fwd,,,
HYUNDAI,2025,KO2SAA20A200,Kona 2.0l Preferred Awd,,,
HYUNDAI,2025,KO2SAA20A241,Kona 2.0l Preferred Awd With Trend Package,,,
HYUNDAI,2025,KO2SAA16D260,Kona 1.6t Preferred Sport Awd,,,
HYUNDAI,2025,KO2SAA16DO00,Kona 1.6t N-Line Awd,,,
HYUNDAI,2025,KO2SAA16DO66,Kona 1.6t N-Line Awd With Two-Tone,,,
HYUNDAI,2025,KO2SAA16DO20,Kona 1.6t N-Line Ultimate Awd,,,
HYUNDAI,2025,KO2SAA16DOBA,Kona 1.6t N-Line Ultimate Awd With Two-Tone,,,
HYUNDAI,2025,KE2SEFEME200,Kona Electric Preferred,,,
HYUNDAI,2025,KE2SEFEME241,Kona Electric Preferred With Trend Package,,,
HYUNDAI,2025,KE2SEFEME2AV,Kona Electric Preferred With Ultimate Package,,,
HYUNDAI,2025,KE2SEFEME2BM,Kona Electric Preferred With Ultimate Package Two-Tone,,,
HYUNDAI,2025,KE2SEFEME2BN,Kona Electric Preferred With Ultimate Package Green Interior,,,
HYUNDAI,2025,KE2SEFEME2BO,Kona Electric Preferred N-Line With Ultimate Pk,,,
HYUNDAI,2025,TU4SAA25B200,Tucson Preferred,,,
HYUNDAI,2025,TU4SAA25B241,Tucson Trend,,,
HYUNDAI,2025,TU4SAA25BN00,Tucson Xrt,,,
HYUNDAI,2025,TU4SAA16GOAA,Tucson Hybrid N-Line,,,
HYUNDAI,2025,TU4SAA16G4AA,Tucson Hybrid Ultimate,,,
HYUNDAI,2025,TU4SAA16J4AB,Tucson Plug-In Ultimate,,,
HYUNDAI,2025,SA5SAA16G2AA,Santa Fe 1.6t Preferred Hybrid Awd 7-Pass,,,
HYUNDAI,2025,SA5SAA16G2AD,Santa Fe 1.6t Preferred Hybrid W/trend Package Awd 7-Pass,,,
HYUNDAI,2025,SA5SDA25DN00,Santa Fe 2.5t Xrt Awd 7-Pass,,,
HYUNDAI,2025,SA5SDA25D300,Santa Fe 2.5t Luxury Awd 7-Pass,,,
HYUNDAI,2025,SA5SDA25D4BG,Santa Fe 2.5t Ultimate Calligraphy Awd 6-Pass,,,
HYUNDAI,2025,SA5SDA25D4BH,Santa Fe 2.5t Ultimate Calligraphy Awd 6-Pass Beige,,,
HYUNDAI,2025,SZ1SDA25D200,Santa Cruz 2.5t Preferred Awd,,,
HYUNDAI,2025,SZ1SDA25DN00,Santa Cruz 2.5t Xrt,,,
HYUNDAI,2025,SZ1SDA25D400,Santa Cruz Ultimate Awd,,,
HYUNDAI,2025,SZ1SDA25D495,Santa Cruz 2.5t Ultimate Awd With Colour Pack,,,
HYUNDAI,2025,PA1LAA38B200,Palisade Preferred,,,
HYUNDAI,2025,PA1LAA38BY00,Palisade Urban 8 Passenger,,,
HYUNDAI,2025,PA1LAA38BY91,Palisade Urban 7 Passenger,,,
HYUNDAI,2025,PA1LAA38B477,Palisade Ultimate Calligraphy,,,
HYUNDAI,2025,PA1LAA38B478,Palisade Ultimate Calligraphy Beige Interior,,,
HYUNDAI,2025,PA1LAA38B4BJ,Palisade Calligraphy Night,,,
HYUNDAI,2025,I51SEREME2AK,Ioniq 5 Preferred Rwd Long Range,,,
HYUNDAI,2025,I51SEAEME2AK,Ioniq 5 Preferred Awd Long Range,,,
HYUNDAI,2025,I51SEAEME2AV,Ioniq 5 Preferred Awd Long Range W/ultimate Package,,,
HYUNDAI,2025,I51SEREME242,Ioniq 5 Preferred Rwd Standard Range,,,
HYUNDAI,2025,I614EREME2AK,Ioniq 6 Preferred Rwd Long Range,,,
HYUNDAI,2025,I614EAEME2AK,Ioniq 6 Preferred Awd Long Range,,,
HYUNDAI,2025,I614EAEME2AV,Ioniq 6 Preferred Awd Long Range With Ultimate Package,,,
HYUNDAI,2025,I51SEAEMEX39,Ioniq 5 N,,,
HYUNDAI,2025,NX1SEFEMF200,Nexo Preferred Fwd,,,
HYUNDAI,2025,NX1SEFEMF400,Nexo Ultimate Fwd,,,
HYUNDAI,2024,EL74IF20A100,Elantra Essential Ivt,,,
HYUNDAI,2024,EL74IF20A200,Elantra Preferred Ivt,,,
HYUNDAI,2024,EL74IF20A283,Elantra Preferred With Sun & Tech Package Ivt,,,
HYUNDAI,2024,EL74IF20A300,Elantra Luxury Ivt,,,
HYUNDAI,2024,EL74IF20A354,Elantra Luxury Ivt Two-Tone Interior,,,
HYUNDAI,2024,EL74DF16DO20,Elantra N-Line Dct,,,
HYUNDAI,2024,EL74DF16I3AA,Elantra Hybrid Luxury,,,
HYUNDAI,2024,EL74DF16I3AC,Elantra Hybrid Luxury Two-Tone Interior,,,
HYUNDAI,2024,EL74MF20DX39,Elantra N Mt,,,
HYUNDAI,2024,EL74DF20DX39,Elantra N Dct,,,
HYUNDAI,2024,SO84AF25B241,Sonata Preferred-Trend Fwd,,,
HYUNDAI,2024,SO84AA25B241,Sonata Preferred-Trend Awd,,,
HYUNDAI,2024,SO84DF25DO00,Sonata N-Line,,,
HYUNDAI,2024,VN1SIF16A100,Venue Essential,,,
HYUNDAI,2024,VN1SIF16A166,Venue Essential Two-Tone,,,
HYUNDAI,2024,VN1SIF16A200,Venue Preferred,,,
HYUNDAI,2024,VN1SIF16A266,Venue Preferred Two-Tone,,,
HYUNDAI,2024,VN1SIF16A489,Venue Ultimate  Denim Interior,,,
HYUNDAI,2024,VN1SIF16A400,Venue Ultimate  Black Interior,,,
HYUNDAI,2024,KO2SAF20A100,Kona 2.0l Essential Fwd,,,
HYUNDAI,2024,KO2SAA20A100,Kona 2.0l Essential Awd,,,
HYUNDAI,2024,KO2SAF20A200,Kona 2.0l Preferred Fwd,,,
HYUNDAI,2024,KO2SAA20A200,Kona 2.0l Preferred Awd,,,
HYUNDAI,2024,KO2SAA20A241,Kona 2.0l Preferred Awd With Trend Package,,,
HYUNDAI,2024,KO2SDA16DO00,Kona 1.6t N-Line Awd,,,
HYUNDAI,2024,KO2SDA16DO66,Kona 1.6t N-Line Awd With Two-Tone,,,
HYUNDAI,2024,KO2SDA16DO20,Kona 1.6t N-Line Ultimate Awd,,,
HYUNDAI,2024,KO2SAA16DOBA,Kona 1.6t N-Line Ultimate Awd With Two-Tone,,,
HYUNDAI,2024,KE1SEFEME200,Kona Electric Preferred,,,
HYUNDAI,2024,KE1SEFEME400,Kona Electric Ultimate,,,
HYUNDAI,2024,KE2SEFEME466,Kona Electric Ultimate With Two-Tone Ext.,,,
HYUNDAI,2024,KE2SEFEME4BF,Kona Electric Ultimate With Sage-Green Int.,,,
HYUNDAI,2024,TU4SAA25B200,Tucson Preferred,,,
HYUNDAI,2024,TU4SAA25B241,Tucson Trend,,,
HYUNDAI,2024,TU4SAA16G3AA,Tucson Hybrid Luxury,,,
HYUNDAI,2024,TU4SAA16GOAA,Tucson Hybrid N-Line,,,
HYUNDAI,2024,TU4SAA16G4AA,Tucson Hybrid Ultimate,,,
HYUNDAI,2024,TU4SAA16J4AB,Tucson Plug-In Ultimate,,,
HYUNDAI,2024,SA5SAA16G2AA,Santa Fe Hybrid 1.6t Preferred Awd 7-Pass,,,
HYUNDAI,2024,SA5SAA16G2AD,Santa Fe Hybrid 1.6t Preferred W/trend Package Awd 7-Pass,,,
HYUNDAI,2024,SA5SAA16G4BI,Santa Fe Hybrid 1.6t Ultimate Calligraphy 6p Special Edition Nhl,,,
HYUNDAI,2024,SA5SDA25DN00,Santa Fe 2.5t Xrt Awd 7-Pass,,,
HYUNDAI,2024,SA5SDA25D300,Santa Fe 2.5t Luxury Awd 7-Pass,,,
HYUNDAI,2024,SA5SDA25D4BG,Santa Fe 2.5t Ultimate Calligraphy Awd 6-Pass,,,
HYUNDAI,2024,SA5SDA25D4BH,Santa Fe 2.5t Ultimate Calligraphy Awd 6-Pass Beige,,,
HYUNDAI,2024,SZ1SDA25D200,Santa Cruz Preferred Rsab,,,
HYUNDAI,2024,SZ1SDA25D241,Santa Cruz Trend Rsab,,,
HYUNDAI,2024,SZ1SDA25D400,Santa Cruz Ultimate Rsab,,,
HYUNDAI,2024,SZ1SDA25D495,Santa Cruz Ultimate With Colour Package Rsab,,,
HYUNDAI,2024,SZ1SDA25D2BB,Santa Cruz Preferred Awd,,,
HYUNDAI,2024,SZ1SDA25D2BC,Santa Cruz Preferred Awd W/trend,,,
HYUNDAI,2024,SZ1SDA25D4BB,Santa Cruz Ultimate Awd,,,
HYUNDAI,2024,SZ1SDA25D4BD,Santa Cruz Ultimate Awd With Colour Pack,,,
HYUNDAI,2024,PA1LAA38B200,Palisade Preferred Awd,,,
HYUNDAI,2024,PA1LAA38BY00,Palisade Urban Awd 8-Pass,,,
HYUNDAI,2024,PA1LAA38BY91,Palisade Urban Awd 7-Pass,,,
HYUNDAI,2024,PA1LAA38B477,Palisade Ultimate Caligraphy Awd,,,
HYUNDAI,2024,PA1LAA38B478,Palisade Ultimate Caligraphy Awd Beige Int.,,,
HYUNDAI,2024,I51SEREME2AK,Ioniq 5 Preferred Long Range,,,
HYUNDAI,2024,I51SEAEME2AK,Ioniq 5 Preferred Awd Long Range,,,
HYUNDAI,2024,I51SEAEME2AZ,Ioniq 5 Preferred Awd Long Range With Luxury Package,,,
HYUNDAI,2024,I51SEAEME2AV,Ioniq 5 Preferred Awd Long Range With Ultimate Package,,,
HYUNDAI,2024,I614EREME2AK,Ioniq 6 Preferred Rwd Long Range,,,
HYUNDAI,2024,I614EAEME2AK,Ioniq 6 Preferred Awd Long Range,,,
HYUNDAI,2024,I614EREME2AV,Ioniq 6 Preferred Rwd Long Range With Ultimate Package,,,
HYUNDAI,2024,I614EAEME2AV,Ioniq 6 Preferred Awd Long Range With Ultimate Package,,,
HYUNDAI,2024,NX1SEFEMF200,Nexo Preferred Fwd,,,
HYUNDAI,2024,NX1SEFEMF400,Nexo Ultimate Fwd,,,
HYUNDAI,2020,AC55MF16A100,Accent 5 Door Essential Manual,,,
HYUNDAI,2020,AC55IF16A193,Accent 5 Door Essential W/comfort Package Ivt,,,
HYUNDAI,2020,AC55MF16A200,Accent 5 Door Preferred Manual,,,
HYUNDAI,2020,AC55IF16A200,Accent 5 Door Preferred Ivt,,,
HYUNDAI,2020,AC55IF16A400,Accent 5 Door Ultimate Ivt,,,
HYUNDAI,2020,EL64MF20A100,Elantra Essential Manual,,,
HYUNDAI,2020,EL64IF20A100,Elantra Essential Ivt,,,
HYUNDAI,2020,EL64IF20A200,Elantra Preferred Ivt,,,
HYUNDAI,2020,EL64IF20A265,Elantra Preferred W/sun & Safety Package Ivt,,,
HYUNDAI,2020,EL64IF20A300,Elantra Luxury Ivt,,,
HYUNDAI,2020,EL64IF20A400,Elantra Ultimate Ivt,,,
HYUNDAI,2020,EL64MF16DS00,Elantra Sport Manual,,,
HYUNDAI,2020,EL64DF16DS00,Elantra Sport Dct,,,
HYUNDAI,2020,EG35MF20B200,Elantra Gt Preferred Manual,,,
HYUNDAI,2020,EG35AF20B200,Elantra Gt Preferred Auto,,,
HYUNDAI,2020,EG35AF20B300,Elantra Gt Luxury Auto,,,
HYUNDAI,2020,EG35MF16DO00,Elantra Gt N-Line Manual,,,
HYUNDAI,2020,EG35DF16DO20,Elantra Gt N-Line Ultimate Dct,,,
HYUNDAI,2020,EG35DF16DO00,Elantra Gt N-Line Dct,,,
HYUNDAI,2020,IO15EFEME800,Ioniq Electric Preferred Hatchback,,,
HYUNDAI,2020,IO15EFEME900,Ioniq Electric Ultimate Hatchback,,,
HYUNDAI,2020,IO15DF16I100,Ioniq Hybrid Essential Hatchback,,,
HYUNDAI,2020,IO15DF16I200,Ioniq Hybrid Preferred Hatchback,,,
HYUNDAI,2020,IO15DF16I400,Ioniq Hybrid Ultimate Hatchback,,,
HYUNDAI,2020,KO1SAF20B100,Kona 2.0l Essential Fwd,,,
HYUNDAI,2020,KO1SAF20B200,Kona 2.0l Preferred Fwd,,,
HYUNDAI,2020,KO1SAA20B100,Kona 2.0l Essential Awd,,,
HYUNDAI,2020,KO1SAA20B200,Kona 2.0l Preferred Awd,,,
HYUNDAI,2020,KO1SAA20B300,Kona 2.0l Luxury Awd,,,
HYUNDAI,2020,KO1SDA16D241,Kona 1.6t Trend Awd,,,
HYUNDAI,2020,KO1SDA16D287,Kona 1.6t Trend Awd W/two-Tone Roof,,,
HYUNDAI,2020,KO1SDA16D400,Kona 1.6t Ultimate Awd,,,
HYUNDAI,2020,KO1SDA16D495,Kona 1.6t Ultimate Awd W/lime Colour Pack,,,
HYUNDAI,2020,KO1SDA16D489,Kona 1.6t Ultimate Awd W/red Colour Pack,,,
HYUNDAI,2020,KO1SDA16D474,Kona 1.6t Ultimate Awd W/orange Colour Pack,,,
HYUNDAI,2020,KE1SEFEME200,Kona Electric Preferred Fwd,,,
HYUNDAI,2020,KE1SEFEME266,Kona Electric Preferred W/two-Tone Roof Fwd,,,
HYUNDAI,2020,KE1SEFEME400,Kona Electric Ultimate Fwd,,,
HYUNDAI,2020,KE1SEFEMEX51,Kona Electric Essential Fwd,,,
HYUNDAI,2020,NX1SEFEMF400,Nexo Ultimate Fwd,,,
HYUNDAI,2020,PA1LAF38B100,Palisade Essential 8-Passenger Fwd,,,
HYUNDAI,2020,PA1LAA38B100,Palisade Essential 8-Passenger Awd,,,
HYUNDAI,2020,PA1LAA38B200,Palisade Preferred 8-Passenger Awd,,,
HYUNDAI,2020,PA1LAA38B300,Palisade Luxury 7-Passenger Awd,,,
HYUNDAI,2020,PA1LAA38B391,Palisade Ultimate 7-Passenger Awd,,,
HYUNDAI,2020,PA1LAA38B449,Palisade Ultimate 7-Passenger Cp Awd,,,
HYUNDAI,2020,SA4SAF24B100,Santa Fe 2.4l Essential Fwd,,,
HYUNDAI,2020,SA4SAF24B500,Santa Fe 2.4l Essential Fwd W/safety Package,,,
HYUNDAI,2020,SA4SAA24B500,Santa Fe 2.4l Essential Awd W/safety Package,,,
